last_updated_epoch,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index
1693021837,377.2,39.3,6.6,0.9,21.9,25.4,2,2
1693021838,433.9,41.5,10.3,3.7,29.3,43.2,2,3
1693021839,407.2,12.3,6.1,2.2,30.9,39.7,2,3
1693021840,293.7,59.4,3.0,0.5,28.4,42.8,2,3
1693021841,243.7,93.0,2.7,1.2,24.8,50.5,2,3
1693021842,474.0,34.3,9.3,1.3,47.5,65.4,3,5
1693021843,317.1,77.3,5.4,2.7,29.7,51.4,2,3
1693021844,277.0,68.0,4.1,1.3,22.2,39.0,2,2
1693021845,327.1,68.0,3.5,2.3,43.5,66.1,3,5
1693021846,287.1,83.0,3.5,2.2,25.9,47.2,2,3
1693021847,440.6,42.2,7.7,1.8,64.1,93.9,3,8
1693021848,297.1,82.3,2.1,4.1,57.0,84.3,3,7
1693021849,387.2,55.1,3.1,2.1,57.4,86.3,3,7
1693021850,347.1,40.1,4.1,1.2,54.0,78.6,3,7
1693021851,383.9,62.2,4.6,2.0,54.6,83.2,3,7
1693021852,1188.3,16.8,28.8,7.0,96.0,126.7,4,10
1693021853,343.8,71.5,2.5,5.3,74.4,98.0,4,10
1693021854,307.1,70.1,2.3,1.8,61.2,87.2,3,8
1693021855,407.2,36.5,3.9,1.9,60.2,87.7,3,8
1693021856,377.2,39.0,5.7,2.2,62.5,88.4,3,8
1693021857,383.9,62.2,4.6,2.0,54.6,83.2,3,7
1693021858,587.5,8.1,7.7,0.6,74.3,95.5,4,10
1693021859,353.8,69.4,3.6,1.7,55.4,82.6,3,7
1693021860,514.0,27.2,6.9,1.3,63.3,88.6,3,8
1693021861,487.3,27.2,9.6,1.9,64.3,96.2,3,8
1693021862,420.6,56.5,6.9,1.0,65.4,100.6,4,9
1693021863,594.1,10.6,8.5,0.7,77.7,106.7,4,10
1693021864,243.7,2.8,0.7,0.2,3.5,3.7,1,1
1693021865,410.6,3.9,4.8,0.9,8.6,9.9,1,1
1693021866,1148.2,27.5,11.3,5.5,115.4,126.0,4,10
1693021867,587.5,0.9,7.3,1.6,18.2,25.0,2,2
1693021868,433.9,16.3,5.0,1.0,7.9,11.2,1,1
1693021869,327.1,53.6,3.8,0.5,34.4,52.0,2,3
1693021870,580.8,12.3,8.7,2.3,25.1,26.5,2,3
1693021871,487.3,8.9,5.7,2.9,14.3,15.7,1,2
1693021872,1535.4,0.3,43.9,7.6,110.5,161.4,4,10
1693021873,1028.1,31.8,15.9,5.5,173.1,212.6,5,10
1693021874,1241.7,31.5,18.3,16.9,119.1,129.1,4,10
1693021875,6088.3,0.0,69.9,42.4,452.8,620.2,6,10
1693021876,921.3,21.6,6.7,1.4,110.4,114.6,4,10
1693021877,654.2,0.0,14.6,0.8,68.4,97.3,4,9
1693021878,5714.4,0.0,60.3,40.5,465.6,651.1,6,10
1693021879,223.6,1.7,1.2,0.2,2.7,3.2,1,1
1693021880,460.6,44.4,6.9,1.9,38.1,41.9,2,4
1693021881,300.4,35.4,2.4,1.2,23.4,28.1,2,2
1693021882,387.2,33.6,4.0,0.9,69.8,102.4,4,9
1693021883,300.4,70.8,3.0,4.8,46.5,60.9,3,5
1693021884,400.5,14.3,8.4,0.5,38.4,51.6,2,4
1693021885,307.1,42.9,3.2,0.5,44.3,58.6,3,5
1693021886,310.4,13.2,3.9,0.4,51.5,68.4,3,6
1693021887,620.8,6.5,11.7,0.8,50.6,68.9,3,6
1693021888,634.2,5.1,13.0,0.8,59.7,76.4,3,8
1693021889,507.4,3.0,8.9,1.1,52.4,71.2,3,6
1693021890,270.4,83.0,2.3,4.0,44.0,56.4,3,5
1693021891,343.8,29.3,4.2,1.0,33.5,53.9,2,3
1693021892,403.9,57.2,3.9,0.6,52.2,71.3,3,6
1693021893,694.3,3.4,15.1,2.9,61.7,82.1,3,8
1693021894,373.8,45.1,9.0,4.9,55.3,69.0,3,7
1693021895,527.4,8.4,10.3,0.6,55.6,70.3,3,7
1693021896,327.1,72.2,1.9,1.2,49.5,68.5,3,6
1693021897,480.7,10.1,9.6,0.7,47.3,67.2,3,5
1693021898,343.8,29.3,4.2,1.0,33.5,53.9,2,3
1693021899,403.9,50.1,4.7,1.0,52.7,72.1,3,6
1693021900,340.5,56.5,3.4,0.6,41.1,61.3,3,4
1693021901,487.3,12.9,7.1,0.6,76.7,94.7,4,10
1693021902,323.8,60.8,4.7,3.9,53.3,66.7,3,6
1693021903,303.8,40.8,4.9,0.4,26.9,41.3,2,3
1693021904,270.4,68.0,4.6,18.1,40.9,56.4,3,4
1693021905,357.2,56.5,4.4,2.6,43.4,58.4,3,5
1693021906,440.6,48.6,6.4,1.2,55.9,74.0,3,7
1693021907,280.4,62.9,2.2,0.6,29.5,48.2,2,3
1693021908,327.1,72.2,1.9,1.2,49.5,68.5,3,6
1693021909,350.5,37.9,6.4,0.6,32.5,47.2,2,3
1693021910,283.7,68.7,3.7,1.3,25.7,40.6,2,3
1693021911,310.4,55.8,4.5,1.0,28.7,47.6,2,3
1693021912,440.6,32.2,5.4,1.2,56.9,81.2,3,7
1693021913,280.4,50.1,2.0,0.4,37.1,48.9,2,4
1693021914,363.8,42.9,3.5,0.7,66.9,83.5,4,9
1693021915,330.5,32.2,3.4,0.7,36.7,48.1,2,4
1693021916,277.0,68.0,3.3,1.1,25.1,40.6,2,3
1693021917,280.4,46.5,2.6,0.8,33.2,46.9,2,3
1693021918,403.9,39.3,3.5,0.6,54.3,75.7,3,7
1693021919,767.7,26.1,8.7,3.5,113.6,119.6,4,10
1693021920,667.6,14.0,9.3,0.9,73.0,96.0,4,10
1693021921,427.3,31.8,4.4,0.6,57.5,79.8,3,7
1693021922,447.3,41.5,6.5,1.0,41.6,59.7,3,4
1693021923,240.3,75.1,3.0,0.7,20.1,41.0,2,2
1693021924,447.3,1.3,7.5,0.4,52.2,67.6,3,6
1693021925,350.5,60.8,2.8,0.6,47.1,65.0,3,5
1693021926,250.3,87.3,1.4,1.3,27.1,44.7,2,3
1693021927,273.7,68.7,2.3,0.9,29.2,44.6,2,3
1693021928,317.1,54.4,2.9,1.0,62.2,82.0,3,8
1693021929,300.4,24.3,3.5,1.0,37.7,51.1,2,4
1693021930,447.3,4.7,6.2,0.4,48.4,61.7,3,6
1693021931,400.5,14.3,8.4,0.5,38.4,51.6,2,4
1693021932,217.0,45.8,1.1,0.1,8.5,16.3,1,1
1693021933,687.6,128.8,20.9,26.7,136.6,159.4,4,10
1693021934,587.5,12.5,10.0,0.8,66.5,92.9,4,9
1693021935,287.1,52.9,14.1,1.7,25.7,40.8,2,3
1693021936,687.6,128.8,20.9,26.7,136.6,159.4,4,10
1693021937,500.7,2.8,10.7,1.7,61.4,84.1,3,8
1693021938,270.4,98.7,12.3,1.8,26.5,43.3,2,3
1693021939,474.0,68.7,9.8,4.4,50.7,64.3,3,6
1693021940,627.5,7.0,14.9,0.7,58.2,88.2,3,7
1693021941,907.9,31.5,19.5,3.2,132.8,156.6,4,10
1693021942,867.8,25.0,31.9,4.0,78.3,101.1,4,10
1693021943,417.2,84.4,3.7,2.9,40.7,59.5,3,4
1693021944,867.8,25.0,31.9,4.0,78.3,101.1,4,10
1693021945,867.8,25.0,31.9,4.0,78.3,101.1,4,10
1693021946,907.9,31.5,19.5,3.2,132.8,156.6,4,10
1693021947,151.9,94.4,0.1,0.4,13.2,24.1,1,2
1693021948,567.4,71.5,13.9,5.3,55.1,76.2,3,7
1693021949,413.9,75.1,3.4,1.0,65.5,78.4,4,9
1693021950,567.4,71.5,13.9,5.3,55.1,76.2,3,7
1693021951,447.3,57.9,6.7,2.9,54.2,69.9,3,7
1693021952,567.4,71.5,13.9,5.3,55.1,76.2,3,7
1693021953,907.9,31.5,19.5,3.2,132.8,156.6,4,10
1693021954,567.4,71.5,13.9,5.3,55.1,76.2,3,7
1693021955,310.4,44.0,4.5,0.7,29.9,48.1,2,3
1693021956,377.2,124.5,1.6,4.0,45.6,64.5,3,5
1693021957,907.9,31.5,19.5,3.2,132.8,156.6,4,10
1693021958,721.0,72.2,24.0,4.4,88.6,103.1,4,10
1693021959,193.6,80.8,0.6,0.2,25.8,37.7,2,3
1693021960,330.5,105.9,2.0,1.9,45.7,65.2,3,5
1693021961,213.6,81.5,0.1,0.1,17.4,29.4,2,2
1693021962,230.3,44.7,1.4,0.3,8.4,15.1,1,1
1693021963,267.0,41.8,3.5,1.4,16.2,26.8,2,2
1693021964,554.1,19.1,5.3,0.5,48.4,50.4,3,6
1693021965,727.7,1.8,14.6,1.8,49.8,72.4,3,6
1693021966,1455.3,3.2,22.3,3.1,256.2,316.5,6,10
1693021967,220.3,49.4,1.4,0.4,13.0,24.9,1,2
1693021968,707.6,9.0,10.5,1.3,54.3,79.0,3,7
1693021969,240.3,39.7,2.7,1.3,14.6,25.3,1,2
1693021970,440.6,32.2,5.4,1.2,56.9,81.2,3,7
1693021971,237.0,36.8,5.3,2.9,14.2,24.8,1,2
1693021972,841.1,2.0,21.9,2.3,55.8,81.8,3,7
1693021973,340.5,30.8,6.3,0.5,26.5,46.3,2,3
1693021974,227.0,50.8,1.5,0.3,20.4,33.8,2,2
1693021975,230.3,44.7,1.4,0.3,8.4,15.1,1,1
1693021976,227.0,37.9,2.1,0.5,9.9,18.2,1,1
1693021977,201.9,57.9,0.7,0.2,8.2,18.6,1,1
1693021978,217.0,54.4,1.2,0.3,17.8,30.7,2,2
1693021979,217.0,54.4,1.2,0.3,17.8,30.7,2,2
1693021980,207.0,68.0,2.4,2.5,12.0,24.1,1,2
1693021981,213.6,33.6,1.8,0.3,8.3,15.3,1,1
1693021982,213.6,81.5,0.1,0.1,17.4,29.4,2,2
1693021983,2349.9,0.1,43.5,9.7,179.7,212.1,5,10
1693021984,210.3,61.5,1.0,0.1,12.7,28.0,1,2
1693021985,1215.0,2.4,21.4,2.4,105.4,140.4,4,10
1693021986,213.6,81.5,0.1,0.1,17.4,29.4,2,2
1693021987,534.1,62.2,3.6,1.0,112.2,132.8,4,10
1693021988,801.1,16.8,13.4,3.9,118.2,147.5,4,10
1693021989,1415.3,4.2,36.7,10.3,230.1,268.8,5,10
1693021990,554.1,98.7,3.2,7.8,109.5,125.0,4,10
1693021991,423.9,52.9,5.3,1.3,38.6,44.9,2,4
1693021992,1094.8,20.7,29.5,7.3,214.5,241.9,5,10
1693021993,487.3,8.1,7.9,0.6,67.6,93.3,4,9
1693021994,974.7,1.4,20.6,3.8,116.2,154.9,4,10
1693021995,1321.8,0.2,16.3,2.6,230.5,261.6,5,10
1693021996,500.7,18.6,11.5,1.2,67.5,85.9,4,9
1693021997,988.0,0.7,11.5,1.2,152.9,189.9,5,10
1693021998,614.2,26.1,20.1,7.4,72.9,99.0,4,10
1693021999,841.1,3.8,9.0,0.7,59.3,67.2,3,8
1693022000,794.4,0.1,6.7,0.8,99.1,105.4,4,10
1693022001,433.9,14.0,5.1,0.8,70.2,97.0,4,9
1693022002,554.1,11.6,7.5,1.1,136.8,165.0,4,10
1693022003,567.4,64.4,9.3,4.5,93.1,117.4,4,10
1693022004,574.1,50.8,5.1,2.2,126.0,149.6,4,10
1693022005,500.7,30.4,2.9,0.8,111.6,129.3,4,10
1693022006,594.1,24.3,3.5,0.9,146.7,170.2,4,10
1693022007,747.7,20.0,6.0,1.0,119.0,132.0,4,10
1693022008,403.9,47.2,4.9,1.2,83.3,115.4,4,10
1693022009,1201.6,0.1,13.9,2.3,67.8,99.0,4,9
1693022010,1134.9,0.3,9.9,1.6,75.0,94.6,4,10
1693022011,1201.6,0.0,9.3,3.4,94.8,106.4,4,10
1693022012,847.8,3.7,9.5,0.8,54.5,65.8,3,7
1693022013,781.1,15.7,9.1,1.3,137.3,148.8,4,10
1693022014,694.3,22.7,6.3,0.6,64.4,71.7,3,8
1693022015,454.0,61.5,6.9,2.7,94.4,128.4,4,10
1693022016,567.4,64.4,9.3,4.5,93.1,117.4,4,10
1693022017,467.3,5.3,6.8,0.9,76.0,102.0,4,10
1693022018,567.4,64.4,9.3,4.5,93.1,117.4,4,10
1693022019,1668.9,1.4,38.7,13.1,240.1,291.2,5,10
1693022020,1108.2,8.4,14.1,2.7,72.1,89.2,4,10
1693022021,1375.2,1.0,25.0,7.5,82.1,114.7,4,10
1693022022,1054.8,6.0,15.4,2.3,52.5,67.2,3,6
1693022023,1108.2,2.2,11.1,3.0,185.1,214.8,5,10
1693022024,1134.9,0.3,9.9,1.6,75.0,94.6,4,10
1693022025,263.7,55.8,2.7,0.7,43.3,68.6,3,5
1693022026,1709.0,8.9,30.2,9.5,241.4,285.6,5,10
1693022027,1241.7,0.8,13.0,2.0,64.8,91.8,3,8
1693022028,1668.9,8.0,21.9,4.6,229.5,274.0,5,10
1693022029,747.7,20.0,6.0,1.0,119.0,132.0,4,10
1693022030,417.2,84.4,3.7,2.9,40.7,59.5,3,4
1693022031,1361.9,2.2,15.8,3.1,101.7,123.1,4,10
1693022032,2109.5,26.8,45.9,17.2,336.4,390.4,6,10
1693022033,2456.7,0.2,50.7,15.5,349.7,411.9,6,10
1693022034,2216.3,0.0,39.1,17.6,220.9,271.9,5,10
1693022035,1215.0,20.9,30.2,9.7,165.9,207.5,5,10
1693022036,2029.4,0.5,24.7,7.6,172.2,207.6,5,10
1693022037,1361.9,2.2,15.8,3.1,101.7,123.1,4,10
1693022038,2136.2,0.5,57.6,18.6,281.4,334.6,6,10
1693022039,440.6,11.4,1.2,0.3,50.8,51.8,3,6
1693022040,2296.5,0.1,22.3,4.4,239.2,287.7,5,10
1693022041,2029.4,1.0,21.3,5.0,243.3,290.7,5,10
1693022042,1161.6,4.0,24.3,7.6,142.8,175.6,4,10
1693022043,1281.7,0.8,18.2,4.7,118.5,144.4,4,10
1693022044,1281.7,0.8,18.2,4.7,118.5,144.4,4,10
1693022045,2216.3,0.0,39.1,17.6,220.9,271.9,5,10
1693022046,1709.0,3.3,20.2,3.4,188.2,220.2,5,10
1693022047,894.6,9.7,7.0,1.1,103.3,118.5,4,10
1693022048,1709.0,3.3,20.2,3.4,188.2,220.2,5,10
1693022049,1575.5,1.3,42.8,13.4,88.7,125.1,4,10
1693022050,1375.2,0.1,34.3,11.4,78.0,122.7,4,10
1693022051,1255.0,7.3,19.7,3.2,260.0,302.1,6,10
1693022052,948.0,2.3,32.9,2.4,53.0,90.9,3,6
1693022053,1121.5,0.3,39.8,5.5,66.4,119.8,4,9
1693022054,300.4,54.4,8.4,1.6,32.1,66.2,2,3
1693022055,1161.6,1.2,23.7,2.7,99.5,166.7,4,10
1693022056,1842.5,0.0,20.6,5.5,127.9,219.0,4,10
1693022057,1201.6,0.8,24.3,1.8,105.8,172.0,4,10
1693022058,1241.7,0.1,24.0,3.6,86.2,147.4,4,10
1693022059,1295.1,0.3,36.3,5.7,96.6,165.7,4,10
1693022060,280.4,78.7,4.6,1.4,25.0,49.7,2,3
1693022061,867.8,0.2,19.5,1.7,68.4,127.7,4,9
1693022062,5233.8,0.0,63.8,34.3,299.1,384.6,6,10
1693022063,934.6,6.8,28.8,3.9,68.0,127.5,4,9
1693022064,1174.9,1.0,42.8,6.3,61.0,111.7,3,8
1693022065,273.7,83.0,4.3,1.4,23.8,48.3,2,2
1693022066,1081.5,0.5,39.1,4.0,66.9,112.3,4,9
1693022067,2002.7,10.6,28.5,6.7,217.6,273.2,5,10
1693022068,907.9,15.6,23.0,3.8,168.7,210.9,5,10
1693022069,460.6,1.7,9.6,2.3,34.1,43.2,2,3
1693022070,217.0,43.6,0.4,0.2,1.2,2.2,1,1
1693022071,534.1,49.4,9.7,8.6,156.1,199.9,5,10
1693022072,560.8,20.4,8.9,1.1,85.1,103.5,4,10
1693022073,220.3,2.1,2.3,0.0,2.8,3.6,1,1
1693022074,440.6,15.4,5.4,1.2,14.8,17.5,1,2
1693022075,761.0,6.0,15.1,5.3,31.0,35.1,2,3
1693022076,707.6,7.9,11.1,1.3,29.1,35.7,2,3
1693022077,313.8,31.5,1.7,0.8,7.7,8.1,1,1
1693022078,454.0,1.2,4.7,0.6,14.1,18.6,1,2
1693022079,293.7,31.1,1.3,0.7,5.4,5.9,1,1
1693022080,357.2,0.3,3.6,0.3,7.6,9.5,1,1
1693022081,1442.0,21.5,30.5,8.6,260.2,295.2,6,10
1693022082,440.6,15.4,5.4,1.2,14.8,17.5,1,2
1693022083,347.1,8.1,1.0,0.5,11.3,14.0,1,1
1693022084,397.2,42.2,2.3,1.9,86.7,103.2,4,10
1693022085,390.5,4.6,3.9,0.4,8.0,10.6,1,1
1693022086,357.2,0.3,3.6,0.3,7.6,9.5,1,1
1693022087,440.6,15.4,5.4,1.2,14.8,17.5,1,2
1693022088,440.6,11.6,4.7,0.7,9.2,11.0,1,1
1693022089,514.0,2.1,6.2,1.0,16.9,23.2,2,2
1693022090,440.6,15.4,5.4,1.2,14.8,17.5,1,2
1693022091,487.3,1.2,3.7,0.5,19.1,25.7,2,2
1693022092,801.1,16.8,13.4,3.9,118.2,147.5,4,10
1693022093,270.4,54.4,6.1,5.5,16.1,26.4,2,2
1693022094,403.9,35.1,10.8,4.2,22.4,31.8,2,2
1693022095,350.5,26.5,7.0,2.9,20.2,31.0,2,2
1693022096,293.7,22.2,1.3,0.4,43.5,52.4,3,5
1693022097,176.9,2.0,3.3,0.2,4.2,6.5,1,1
1693022098,176.9,2.0,3.3,0.2,4.2,6.5,1,1
1693022099,293.7,22.2,1.3,0.4,43.5,52.4,3,5
1693022100,208.6,0.9,1.5,0.1,11.8,13.7,1,1
1693022101,208.6,0.9,1.5,0.1,11.8,13.7,1,1
1693022102,460.6,1.7,9.6,2.3,34.1,43.2,2,3
1693022103,237.0,9.0,3.0,0.2,3.9,4.8,1,1
1693022104,270.4,0.7,2.0,0.1,6.7,7.4,1,1
1693022105,1161.6,20.9,16.8,11.8,166.2,184.9,5,10
1693022106,540.7,0.5,19.5,2.2,11.3,12.5,1,1
1693022107,333.8,14.5,4.5,1.2,6.5,8.1,1,1
1693022108,333.8,14.5,4.5,1.2,6.5,8.1,1,1
1693022109,333.8,14.5,4.5,1.2,6.5,8.1,1,1
1693022110,560.8,0.4,5.7,1.4,23.4,31.2,2,2
1693022111,343.8,2.4,7.1,1.0,10.7,14.8,1,1
1693022112,343.8,2.4,7.1,1.0,10.7,14.8,1,1
1693022113,223.6,2.8,1.2,0.3,4.5,5.7,1,1
1693022114,337.1,4.2,1.5,0.7,13.1,15.6,1,2
1693022115,400.5,0.6,13.9,1.9,12.5,19.1,1,2
1693022116,247.0,5.4,1.4,0.4,6.9,8.4,1,1
1693022117,337.1,4.2,1.5,0.7,13.1,15.6,1,2
1693022118,390.5,25.8,4.5,1.0,32.1,34.0,2,3
1693022119,387.2,26.1,4.3,0.9,30.8,32.6,2,3
1693022120,313.8,21.5,1.2,0.4,5.1,6.1,1,1
1693022121,403.9,15.0,8.8,0.7,27.7,35.8,2,3
1693022122,467.3,20.0,2.2,0.4,51.6,53.4,3,6
1693022123,727.7,2.2,11.5,1.6,151.2,186.2,5,10
1693022124,514.0,8.1,4.6,0.5,156.1,172.7,5,10
1693022125,377.2,12.7,2.1,0.5,79.1,85.3,4,10
1693022126,934.6,1.3,11.5,1.0,185.4,217.3,5,10
1693022127,353.8,19.0,3.9,0.6,57.9,78.5,3,7
1693022128,1375.2,9.1,35.3,9.3,264.0,304.2,6,10
1693022129,447.3,17.2,1.9,0.3,39.4,40.2,2,4
1693022130,253.7,70.1,3.4,0.7,20.8,39.6,2,2
1693022131,1081.5,0.0,24.7,45.3,117.3,162.0,4,10
1693022132,701.0,46.5,16.6,9.2,148.4,183.2,4,10
1693022133,377.2,53.6,6.9,0.7,52.4,81.1,3,6
1693022134,1241.7,0.0,13.9,2.0,179.0,229.2,5,10
1693022135,714.3,4.3,9.0,2.7,151.2,182.3,5,10
1693022136,934.6,1.3,11.5,1.0,185.4,217.3,5,10
1693022137,934.6,1.3,11.5,1.0,185.4,217.3,5,10
1693022138,467.3,12.3,6.0,0.9,66.4,89.4,4,9
1693022139,614.2,0.5,7.7,0.4,113.7,129.1,4,10
1693022140,454.0,61.5,6.9,2.7,94.4,128.4,4,10
1693022141,1241.7,0.0,13.9,2.0,179.0,229.2,5,10
1693022142,714.3,4.3,9.0,2.7,151.2,182.3,5,10
1693022143,687.6,62.2,4.5,4.5,180.7,203.3,5,10
1693022144,620.8,73.7,2.6,5.1,203.1,227.9,5,10
1693022145,454.0,12.5,0.9,0.4,178.5,191.6,5,10
1693022146,168.6,78.7,0.2,0.2,12.3,16.6,1,2
1693022147,674.3,36.5,7.7,3.2,182.8,210.9,5,10
1693022148,894.6,31.1,10.3,3.6,200.5,227.3,5,10
1693022149,674.3,60.1,11.8,9.5,160.6,183.9,5,10
1693022150,567.4,55.1,3.3,3.8,175.9,196.2,5,10
1693022151,243.7,62.9,0.8,0.3,19.2,21.6,2,2
1693022152,454.0,12.5,0.9,0.4,178.5,191.6,5,10
1693022153,208.6,53.6,1.6,0.5,16.0,20.3,2,2
1693022154,263.7,26.8,2.3,0.7,51.9,67.1,3,6
1693022155,323.8,21.1,6.5,1.7,18.4,27.5,2,2
1693022156,480.7,16.1,8.3,2.9,36.8,51.1,2,4
1693022157,213.6,60.8,1.6,1.1,10.5,20.4,1,1
1693022158,397.2,39.0,9.6,3.0,21.7,37.7,2,2
1693022159,297.1,47.9,4.7,3.0,15.8,27.5,2,2
1693022160,260.4,44.7,5.1,1.9,9.2,11.0,1,1
1693022161,340.5,29.3,2.5,0.7,40.2,50.6,2,4
1693022162,293.7,44.0,4.0,3.4,17.9,30.6,2,2
1693022163,594.1,4.1,12.9,2.9,35.3,48.5,2,3
1693022164,560.8,4.7,8.9,2.4,34.5,54.3,2,3
1693022165,514.0,7.5,7.6,1.6,35.5,49.0,2,3
1693022166,447.3,24.0,10.5,5.8,31.0,51.3,2,3
1693022167,454.0,20.4,7.6,4.2,31.9,42.6,2,3
1693022168,178.6,68.7,0.1,0.1,7.5,16.5,1,1
1693022169,747.7,40.4,5.5,2.1,115.1,124.5,4,10
1693022170,1842.5,0.0,13.5,2.9,149.3,187.9,4,10
1693022171,1628.9,0.0,12.0,3.9,109.6,140.8,4,10
1693022172,1161.6,20.9,16.8,11.8,166.2,184.9,5,10
1693022173,1895.9,0.0,16.3,5.1,117.2,133.9,4,10
1693022174,397.2,30.8,2.1,0.3,7.1,7.9,1,1
1693022175,741.0,16.1,8.9,1.6,30.1,35.4,2,3
1693022176,694.3,30.4,5.5,1.3,66.6,70.8,4,9
1693022177,1161.6,20.9,16.8,11.8,166.2,184.9,5,10
1693022178,1668.9,0.0,15.1,3.8,118.0,148.2,4,10
1693022179,1094.8,0.7,51.4,20.3,166.4,174.6,5,10
1693022180,974.7,10.1,12.7,18.1,107.5,120.4,4,10
1693022181,487.3,4.7,4.4,0.6,11.5,15.5,1,1
1693022182,1615.5,23.6,19.2,9.7,172.0,206.0,5,10
1693022183,721.0,72.2,24.0,4.4,88.6,103.1,4,10
1693022184,721.0,72.2,24.0,4.4,88.6,103.1,4,10
1693022185,1388.6,3.8,29.1,6.0,159.3,225.0,5,10
1693022186,1735.7,3.5,25.4,4.1,199.5,260.9,5,10
1693022187,2750.4,2.6,52.8,2.4,254.9,317.2,6,10
1693022188,1976.0,7.0,37.7,7.2,179.2,256.9,5,10
1693022189,1508.7,0.3,59.0,8.5,117.5,184.7,4,10
1693022190,867.8,5.1,19.0,1.6,80.8,144.2,4,10
1693022191,1335.1,36.1,14.7,3.3,185.7,225.8,5,10
1693022192,1321.8,0.2,25.4,1.4,101.3,163.0,4,10
1693022193,1922.6,10.3,55.5,16.0,225.7,286.1,5,10
1693022194,2216.3,6.9,42.2,3.3,265.4,319.2,6,10
1693022195,1028.1,0.0,17.8,1.5,78.9,140.7,4,10
1693022196,1094.8,8.3,20.4,1.2,107.2,172.7,4,10
1693022197,767.7,45.8,17.8,5.0,113.6,150.6,4,10
1693022198,701.0,46.5,16.6,9.2,148.4,183.2,4,10
1693022199,1068.1,6.6,20.1,0.9,94.1,153.7,4,10
1693022200,741.0,1.7,14.1,0.9,61.1,117.6,3,8
1693022201,1335.1,0.4,28.5,4.5,123.4,192.3,4,10
1693022202,440.6,25.0,11.1,0.8,19.6,25.2,2,2
1693022203,373.8,31.8,9.6,1.6,19.6,25.1,2,2
1693022204,647.5,6.6,19.0,1.8,72.6,101.8,4,10
1693022205,277.0,3.6,2.3,0.3,9.5,11.0,1,1
1693022206,270.4,21.3,4.5,0.8,6.6,8.1,1,1
1693022207,217.0,34.0,2.0,0.2,8.0,9.7,1,1
1693022208,560.8,5.8,18.7,1.3,67.4,98.6,4,9
1693022209,460.6,16.1,9.9,0.5,38.1,47.7,2,4
1693022210,307.1,24.7,5.7,0.8,24.7,30.4,2,3
1693022211,474.0,9.5,13.2,0.6,73.7,98.5,4,10
1693022212,400.5,26.8,8.6,1.2,66.6,92.4,4,9
1693022213,500.7,14.1,12.7,0.5,47.6,57.5,3,5
1693022214,227.0,50.1,1.1,0.2,6.3,7.1,1,1
1693022215,527.4,17.9,13.4,0.6,65.7,89.5,4,9
1693022216,323.8,10.4,5.5,0.4,8.0,9.9,1,1
1693022217,233.7,15.6,3.2,0.2,5.1,5.7,1,1
1693022218,410.6,46.5,10.0,3.8,57.2,83.5,3,7
1693022219,854.5,1.0,22.3,2.4,45.8,55.3,3,5
1693022220,370.5,34.0,6.1,0.9,28.2,31.3,2,3
1693022221,283.7,26.8,3.0,0.5,32.4,40.8,2,3
1693022222,607.5,19.9,25.4,2.5,67.4,90.0,4,9
1693022223,347.1,67.2,2.4,1.1,81.9,103.6,4,10
1693022224,467.3,26.5,9.7,1.0,58.4,86.4,3,7
1693022225,370.5,29.0,5.1,0.5,67.7,97.3,4,9
1693022226,417.2,30.8,6.9,1.0,65.3,96.4,3,9
1693022227,367.2,41.1,5.6,0.7,64.0,95.4,3,8
1693022228,460.6,53.6,3.5,1.4,113.9,123.8,4,10
1693022229,467.3,27.5,7.2,2.3,83.8,104.0,4,10
1693022230,390.5,31.1,5.1,1.5,69.7,89.4,4,9
1693022231,360.5,54.4,3.6,0.9,85.3,107.2,4,10
1693022232,420.6,22.4,6.5,0.8,53.0,70.8,3,6
1693022233,347.1,50.1,4.1,1.1,75.0,97.1,4,10
1693022234,287.1,68.7,3.0,3.6,45.2,60.3,3,5
1693022235,454.0,52.9,8.0,5.2,113.6,130.5,4,10
1693022236,467.3,11.6,6.0,1.1,97.0,107.7,4,10
1693022237,347.1,67.2,2.4,1.1,81.9,103.6,4,10
1693022238,707.6,7.1,18.5,6.6,102.3,114.6,4,10
1693022239,474.0,3.0,11.5,0.4,55.1,73.4,3,7
1693022240,333.8,40.4,4.5,1.3,39.0,54.0,2,4
1693022241,220.3,72.2,0.9,1.7,23.6,44.2,2,2
1693022242,320.4,42.6,4.0,0.5,41.1,56.4,3,4
1693022243,287.1,68.7,2.4,0.9,48.2,72.1,3,6
1693022244,400.5,32.9,6.1,5.2,85.2,109.1,4,10
1693022245,347.1,16.1,4.4,0.6,40.2,54.7,2,4
1693022246,387.2,29.7,5.3,0.8,71.1,101.2,4,10
1693022247,290.4,61.5,2.7,1.0,50.6,75.9,3,6
1693022248,363.8,24.0,5.4,2.3,24.2,48.6,2,3
1693022249,367.2,9.4,6.2,0.4,24.4,36.8,2,3
1693022250,1789.1,0.2,57.6,41.5,104.7,156.9,4,10
1693022251,413.9,14.8,6.9,3.1,46.2,60.4,3,5
1693022252,747.7,40.4,5.5,2.1,115.1,124.5,4,10
1693022253,494.0,8.0,2.5,0.4,39.0,40.5,2,4
1693022254,654.2,12.5,13.4,2.5,49.0,51.0,3,6
